person_id,eType,country_node_id,Time,duration_days,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,graph,datetime,date,day_of_year,week,month,hour,edge_type,source_node_type,source_node_type_name,target_node_type,target_node_type_name
483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,q1_graph5,2025-06-18 00:00:00,2025-06-18,169,25,6,0,travels_to,1,person,5,country
483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,q1_graph5,2025-06-18 00:00:00,2025-06-18,169,25,6,0,travels_to,1,person,5,country
483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,q1_graph5,2025-06-18 00:00:00,2025-06-18,169,25,6,0,travels_to,1,person,5,country
619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,q1_graph5,2025-06-23 00:00:00,2025-06-23,174,26,6,0,travels_to,1,person,5,country
619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,q1_graph5,2025-06-23 00:00:00,2025-06-23,174,26,6,0,travels_to,1,person,5,country
619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,q1_graph5,2025-06-23 00:00:00,2025-06-23,174,26,6,0,travels_to,1,person,5,country
619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,q1_graph5,2025-06-23 00:00:00,2025-06-23,174,26,6,0,travels_to,1,person,5,country
619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,q1_graph5,2025-06-23 00:00:00,2025-06-23,174,26,6,0,travels_to,1,person,5,country
483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,q1_graph5,2025-06-25 00:00:00,2025-06-25,176,26,6,0,travels_to,1,person,5,country
483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,q1_graph5,2025-06-25 00:00:00,2025-06-25,176,26,6,0,travels_to,1,person,5,country
483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,q1_graph5,2025-06-25 00:00:00,2025-06-25,176,26,6,0,travels_to,1,person,5,country
483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,q1_graph5,2025-06-25 00:00:00,2025-06-25,176,26,6,0,travels_to,1,person,5,country
483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,q1_graph5,2025-06-25 00:00:00,2025-06-25,176,26,6,0,travels_to,1,person,5,country
477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,q1_graph5,2025-06-25 00:00:00,2025-06-25,176,26,6,0,travels_to,1,person,5,country
477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,q1_graph5,2025-06-25 00:00:00,2025-06-25,176,26,6,0,travels_to,1,person,5,country
477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,q1_graph5,2025-06-25 00:00:00,2025-06-25,176,26,6,0,travels_to,1,person,5,country
477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,q1_graph5,2025-06-25 00:00:00,2025-06-25,176,26,6,0,travels_to,1,person,5,country
477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,q1_graph5,2025-06-25 00:00:00,2025-06-25,176,26,6,0,travels_to,1,person,5,country
477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,q1_graph5,2025-07-18 00:00:00,2025-07-18,199,29,7,0,travels_to,1,person,5,country
477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,q1_graph5,2025-07-18 00:00:00,2025-07-18,199,29,7,0,travels_to,1,person,5,country
477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,q1_graph5,2025-07-18 00:00:00,2025-07-18,199,29,7,0,travels_to,1,person,5,country
477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,q1_graph5,2025-07-18 00:00:00,2025-07-18,199,29,7,0,travels_to,1,person,5,country
477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,q1_graph5,2025-07-18 00:00:00,2025-07-18,199,29,7,0,travels_to,1,person,5,country
619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,q1_graph5,2025-09-03 00:00:00,2025-09-03,246,36,9,0,travels_to,1,person,5,country
619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,q1_graph5,2025-09-03 00:00:00,2025-09-03,246,36,9,0,travels_to,1,person,5,country
619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,q1_graph5,2025-09-03 00:00:00,2025-09-03,246,36,9,0,travels_to,1,person,5,country
619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,q1_graph5,2025-09-03 00:00:00,2025-09-03,246,36,9,0,travels_to,1,person,5,country
619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,q1_graph5,2025-09-03 00:00:00,2025-09-03,246,36,9,0,travels_to,1,person,5,country
594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,q1_graph5,2025-10-01 00:00:00,2025-10-01,274,40,10,0,travels_to,1,person,5,country
594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,q1_graph5,2025-10-01 00:00:00,2025-10-01,274,40,10,0,travels_to,1,person,5,country
594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,q1_graph5,2025-10-01 00:00:00,2025-10-01,274,40,10,0,travels_to,1,person,5,country
594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,q1_graph5,2025-10-01 00:00:00,2025-10-01,274,40,10,0,travels_to,1,person,5,country
594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,q1_graph5,2025-10-01 00:00:00,2025-10-01,274,40,10,0,travels_to,1,person,5,country
483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,q1_graph5,2025-10-07 00:00:00,2025-10-07,280,41,10,0,travels_to,1,person,5,country
483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,q1_graph5,2025-10-07 00:00:00,2025-10-07,280,41,10,0,travels_to,1,person,5,country
483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,q1_graph5,2025-10-07 00:00:00,2025-10-07,280,41,10,0,travels_to,1,person,5,country
483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,q1_graph5,2025-10-07 00:00:00,2025-10-07,280,41,10,0,travels_to,1,person,5,country
483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,q1_graph5,2025-10-07 00:00:00,2025-10-07,280,41,10,0,travels_to,1,person,5,country
594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,q1_graph5,2025-10-14 00:00:00,2025-10-14,287,42,10,0,travels_to,1,person,5,country
594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,q1_graph5,2025-10-14 00:00:00,2025-10-14,287,42,10,0,travels_to,1,person,5,country
594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,q1_graph5,2025-10-14 00:00:00,2025-10-14,287,42,10,0,travels_to,1,person,5,country
594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,q1_graph5,2025-10-14 00:00:00,2025-10-14,287,42,10,0,travels_to,1,person,5,country
594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,q1_graph5,2025-10-14 00:00:00,2025-10-14,287,42,10,0,travels_to,1,person,5,country
477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,q1_graph5,2025-10-29 00:00:00,2025-10-29,302,44,10,0,travels_to,1,person,5,country
477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,q1_graph5,2025-10-29 00:00:00,2025-10-29,302,44,10,0,travels_to,1,person,5,country
477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,q1_graph5,2025-10-29 00:00:00,2025-10-29,302,44,10,0,travels_to,1,person,5,country
477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,q1_graph5,2025-10-29 00:00:00,2025-10-29,302,44,10,0,travels_to,1,person,5,country
477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,q1_graph5,2025-10-29 00:00:00,2025-10-29,302,44,10,0,travels_to,1,person,5,country
573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,q1_graph5,2025-11-28 00:00:00,2025-11-28,332,48,11,0,travels_to,1,person,5,country
573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,q1_graph5,2025-11-28 00:00:00,2025-11-28,332,48,11,0,travels_to,1,person,5,country
573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,q1_graph5,2025-11-28 00:00:00,2025-11-28,332,48,11,0,travels_to,1,person,5,country
573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,q1_graph5,2025-11-28 00:00:00,2025-11-28,332,48,11,0,travels_to,1,person,5,country
573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,q1_graph5,2025-11-28 00:00:00,2025-11-28,332,48,11,0,travels_to,1,person,5,country
573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,q1_graph5,2025-11-29 00:00:00,2025-11-29,333,48,11,0,travels_to,1,person,5,country
573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,q1_graph5,2025-11-29 00:00:00,2025-11-29,333,48,11,0,travels_to,1,person,5,country
573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,q1_graph5,2025-11-29 00:00:00,2025-11-29,333,48,11,0,travels_to,1,person,5,country
573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,q1_graph5,2025-11-29 00:00:00,2025-11-29,333,48,11,0,travels_to,1,person,5,country
573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,q1_graph5,2025-11-29 00:00:00,2025-11-29,333,48,11,0,travels_to,1,person,5,country
