graph,person_id,category_id,direction,amount
q1_graph2,572413,575030,spending,2155.42
q1_graph2,572413,621924,spending,92.26
q1_graph2,515794,630626,spending,1596.67
q1_graph2,515794,536346,spending,584.6
q1_graph2,515794,520660,spending,460.23
q1_graph2,515794,567195,spending,135.71
q1_graph2,515794,527449,spending,81.8
q1_graph2,515794,459381,spending,223.74
q1_graph2,515794,595298,spending,891.28
q1_graph2,515794,589943,spending,458.25
q1_graph2,515794,577992,spending,117.13
q1_graph2,515794,523927,spending,658.22
q1_graph2,515794,580426,spending,216.58
q1_graph2,515794,595581,spending,270.56
q1_graph2,515794,642329,spending,262.17
q1_graph2,515794,571970,spending,8.05
q1_graph2,515794,644226,spending,180.64
q1_graph2,515794,632961,spending,160.57
q1_graph2,515794,473173,spending,29.94
q1_graph2,515794,620120,spending,377.6
q1_graph2,515794,621924,spending,146.35
q1_graph2,563584,503218,spending,347.88
q1_graph2,563584,630626,spending,2108.03
q1_graph2,563584,536346,spending,699.98
q1_graph2,563584,520660,spending,1691.94
q1_graph2,563584,527449,spending,233.94
q1_graph2,563584,459381,spending,551.66
q1_graph2,563584,595298,spending,483.37
q1_graph2,563584,466907,spending,88.39
q1_graph2,563584,589943,spending,693.99
q1_graph2,563584,577992,spending,668.48
q1_graph2,563584,537281,spending,489.58
q1_graph2,563584,523927,spending,360.49
q1_graph2,563584,616315,spending,637.9
q1_graph2,563584,642329,spending,544.88
q1_graph2,563584,503701,spending,429.92
q1_graph2,563584,571970,spending,10.67
q1_graph2,563584,644226,spending,228.24
q1_graph2,563584,473173,spending,795.47
q1_graph2,563584,620120,spending,939.88
q1_graph2,563584,575030,spending,319.5
q1_graph2,629627,567195,spending,698.93
q1_graph2,629627,527449,spending,208.98
q1_graph2,629627,459381,spending,331.29
q1_graph2,629627,595298,spending,701.57
q1_graph2,629627,589943,spending,554.9
q1_graph2,629627,537281,spending,40.21
q1_graph2,629627,523927,spending,485.15
q1_graph2,629627,580426,spending,79.87
q1_graph2,629627,595581,spending,54.06
q1_graph2,629627,642329,spending,372.04
q1_graph2,629627,503701,spending,1001.63
q1_graph2,629627,571970,spending,41.97
q1_graph2,629627,473173,spending,854.79
q1_graph2,629627,620120,spending,822.54
q1_graph2,629627,575030,spending,1576.9
q1_graph2,534034,503218,spending,324.44
q1_graph2,534034,567195,spending,98.42
q1_graph2,534034,527449,spending,98.45
q1_graph2,534034,459381,spending,217.43
q1_graph2,534034,595298,spending,923.82
q1_graph2,534034,466907,spending,331.89
q1_graph2,534034,589943,spending,813.98
q1_graph2,534034,523927,spending,7.09
q1_graph2,534034,580426,spending,24.66
q1_graph2,534034,595581,spending,243.16
q1_graph2,534034,642329,spending,196.86
q1_graph2,534034,503701,spending,519.34
q1_graph2,534034,571970,spending,37.46
q1_graph2,534034,632961,spending,159.21
q1_graph2,534034,473173,spending,359.29
q1_graph2,534034,620120,spending,383.24
q1_graph2,534034,621924,spending,543.76
q1_graph2,599441,567195,spending,61.38
q1_graph2,599441,527449,spending,20.01
q1_graph2,599441,459381,spending,173.66
q1_graph2,599441,595298,spending,876.96
q1_graph2,599441,466907,spending,0.17
q1_graph2,599441,589943,spending,149.8
q1_graph2,599441,537281,spending,41.42
q1_graph2,599441,523927,spending,440.57
q1_graph2,599441,580426,spending,63.91
q1_graph2,599441,595581,spending,68.27
q1_graph2,599441,616315,spending,277.77
q1_graph2,599441,503701,spending,305.08
q1_graph2,599441,571970,spending,19.66
q1_graph2,599441,632961,spending,38.91
q1_graph2,599441,473173,spending,166.02
q1_graph2,599441,620120,spending,465.15
q1_graph2,599441,621924,spending,107.62
q1_graph2,585212,567195,spending,313.91
q1_graph2,585212,527449,spending,91.47
q1_graph2,585212,459381,spending,213.36
q1_graph2,585212,595298,spending,1168.03
q1_graph2,585212,466907,spending,237.14
q1_graph2,585212,589943,spending,449.99
q1_graph2,585212,577992,spending,556.72
q1_graph2,585212,580426,spending,23.93
q1_graph2,585212,595581,spending,470.65
q1_graph2,585212,616315,spending,512.49
q1_graph2,585212,642329,spending,203.52
q1_graph2,585212,503701,spending,217.05
q1_graph2,585212,632961,spending,53.7
q1_graph2,585212,473173,spending,196.97
q1_graph2,585212,620120,spending,116.19
q1_graph2,585212,621924,spending,233.26
q1_graph2,536953,567195,spending,457.96
q1_graph2,536953,527449,spending,100.1
q1_graph2,536953,459381,spending,972.12
q1_graph2,536953,595298,spending,1530.76
q1_graph2,536953,466907,spending,140.95
q1_graph2,536953,589943,spending,1330.24
q1_graph2,536953,577992,spending,1151.36
q1_graph2,536953,537281,spending,129.36
q1_graph2,536953,523927,spending,730.47
q1_graph2,536953,580426,spending,49.27
q1_graph2,536953,595581,spending,404.72
q1_graph2,536953,616315,spending,684.01
q1_graph2,536953,503701,spending,1382.9
q1_graph2,536953,632961,spending,423.04
q1_graph2,536953,473173,spending,1534.03
q1_graph2,536953,575030,spending,1970.27
q1_graph2,515799,567195,spending,820.48
q1_graph2,515799,527449,spending,129.81
q1_graph2,515799,459381,spending,544.86
q1_graph2,515799,595298,spending,446.02
q1_graph2,515799,466907,spending,349.45
q1_graph2,515799,589943,spending,1011.71
q1_graph2,515799,523927,spending,683.75
q1_graph2,515799,580426,spending,32.88
q1_graph2,515799,616315,spending,683.83
q1_graph2,515799,503701,spending,2272.0
q1_graph2,515799,632961,spending,144.34
q1_graph2,515799,473173,spending,475.94
q1_graph2,515799,620120,spending,688.32
q1_graph2,515799,621924,spending,3746.87
q1_graph2,656156,567195,spending,1205.77
q1_graph2,656156,527449,spending,20.87
q1_graph2,656156,459381,spending,543.68
q1_graph2,656156,595298,spending,719.01
q1_graph2,656156,466907,spending,335.87
q1_graph2,656156,589943,spending,1291.5
q1_graph2,656156,577992,spending,398.58
q1_graph2,656156,537281,spending,362.16
q1_graph2,656156,523927,spending,412.75
q1_graph2,656156,580426,spending,70.98
q1_graph2,656156,595581,spending,557.16
q1_graph2,656156,616315,spending,879.41
q1_graph2,656156,642329,spending,369.95
q1_graph2,656156,503701,spending,768.46
q1_graph2,656156,571970,spending,17.64
q1_graph2,656156,632961,spending,435.05
q1_graph2,656156,473173,spending,315.55
q1_graph2,656156,620120,spending,1089.36
q1_graph2,656156,575030,spending,4849.31
q1_graph2,552439,630626,spending,654.53
q1_graph2,552439,567195,spending,862.4
q1_graph2,552439,527449,spending,241.27
q1_graph2,552439,459381,spending,264.21
q1_graph2,552439,595298,spending,1949.1
q1_graph2,552439,466907,spending,407.88
q1_graph2,552439,589943,spending,1173.18
q1_graph2,552439,577992,spending,485.44
q1_graph2,552439,537281,spending,212.58
q1_graph2,552439,523927,spending,365.46
q1_graph2,552439,595581,spending,738.1
q1_graph2,552439,616315,spending,603.48
q1_graph2,552439,642329,spending,433.68
q1_graph2,552439,503701,spending,1827.65
q1_graph2,552439,632961,spending,384.62
q1_graph2,552439,473173,spending,229.16
q1_graph2,552439,620120,spending,742.59
q1_graph2,552439,621924,spending,35.23
q1_graph2,546478,630626,spending,4391.67
q1_graph2,546478,567195,spending,1323.35
q1_graph2,546478,527449,spending,47.57
q1_graph2,546478,459381,spending,71.09
q1_graph2,546478,595298,spending,634.8
q1_graph2,546478,466907,spending,318.2
q1_graph2,546478,589943,spending,1477.07
q1_graph2,546478,523927,spending,456.72
q1_graph2,546478,616315,spending,494.24
q1_graph2,546478,642329,spending,37.01
q1_graph2,546478,503701,spending,1607.2
q1_graph2,546478,571970,spending,13.42
q1_graph2,546478,632961,spending,234.6
q1_graph2,546478,473173,spending,960.31
q1_graph2,546478,575030,spending,9595.78
q1_graph2,546478,621924,spending,600.97
q1_graph2,488928,503218,spending,618.86
q1_graph2,488928,630626,spending,7091.58
q1_graph2,488928,536346,spending,1106.18
q1_graph2,488928,520660,spending,2655.89
q1_graph2,488928,567195,spending,4060.69
q1_graph2,488928,527449,spending,77.62
q1_graph2,488928,459381,spending,355.15
q1_graph2,488928,595298,spending,1888.31
q1_graph2,488928,466907,spending,320.76
q1_graph2,488928,606730,spending,773.91
q1_graph2,488928,577992,spending,6.5
q1_graph2,488928,537281,spending,25.88
q1_graph2,488928,523927,spending,1681.76
q1_graph2,488928,580426,spending,532.08
q1_graph2,488928,616315,spending,208.72
q1_graph2,488928,503701,spending,1713.46
q1_graph2,488928,644226,spending,1199.93
q1_graph2,488928,632961,spending,456.15
q1_graph2,488928,473173,spending,226.36
q1_graph2,488928,575030,spending,1944.15
q1_graph2,488928,621924,spending,748.17
q1_graph2,602912,630626,spending,1941.85
q1_graph2,602912,536346,spending,744.35
q1_graph2,602912,520660,spending,2191.45
q1_graph2,602912,567195,spending,943.0
q1_graph2,602912,527449,spending,63.04
q1_graph2,602912,459381,spending,401.38
q1_graph2,602912,595298,spending,1754.04
q1_graph2,602912,466907,spending,279.5
q1_graph2,602912,589943,spending,4242.5
q1_graph2,602912,537281,spending,519.27
q1_graph2,602912,523927,spending,428.19
q1_graph2,602912,616315,spending,729.65
q1_graph2,602912,642329,spending,352.81
q1_graph2,602912,503701,spending,1079.16
q1_graph2,602912,571970,spending,9.53
q1_graph2,602912,644226,spending,543.7
q1_graph2,602912,473173,spending,272.54
q1_graph2,602912,620120,spending,1776.52
q1_graph2,533024,640784,spending,282.64
q1_graph2,533024,630626,spending,4800.15
q1_graph2,533024,567195,spending,3896.34
q1_graph2,533024,527449,spending,122.51
q1_graph2,533024,459381,spending,748.85
q1_graph2,533024,595298,spending,1087.88
q1_graph2,533024,466907,spending,636.8
q1_graph2,533024,577992,spending,1271.14
q1_graph2,533024,537281,spending,838.17
q1_graph2,533024,523927,spending,3030.47
q1_graph2,533024,580426,spending,629.02
q1_graph2,533024,595581,spending,894.9
q1_graph2,533024,642329,spending,1483.2
q1_graph2,533024,503701,spending,2764.54
q1_graph2,533024,632961,spending,622.46
q1_graph2,533024,473173,spending,1598.44
q1_graph2,533024,620120,spending,2385.08
q1_graph2,533024,575030,spending,221.07
q1_graph2,533024,621924,spending,1421.09
q1_graph2,499312,630626,spending,3749.53
q1_graph2,499312,536346,spending,1044.11
q1_graph2,499312,520660,spending,1127.74
q1_graph2,499312,527449,spending,303.66
q1_graph2,499312,459381,spending,611.34
q1_graph2,499312,595298,spending,1652.08
q1_graph2,499312,466907,spending,596.25
q1_graph2,499312,577992,spending,498.96
q1_graph2,499312,537281,spending,210.09
q1_graph2,499312,523927,spending,848.71
q1_graph2,499312,616315,spending,722.75
q1_graph2,499312,642329,spending,644.66
q1_graph2,499312,503701,spending,1661.06
q1_graph2,499312,571970,spending,103.71
q1_graph2,499312,644226,spending,1801.64
q1_graph2,499312,632961,spending,123.72
q1_graph2,499312,473173,spending,206.09
q1_graph2,499312,620120,spending,2609.85
q1_graph2,499312,575030,spending,1313.85
q1_graph2,499312,621924,spending,17.46
q1_graph2,464563,630626,spending,6057.31
q1_graph2,464563,536346,spending,107.87
q1_graph2,464563,520660,spending,2362.89
q1_graph2,464563,567195,spending,3770.63
q1_graph2,464563,527449,spending,241.36
q1_graph2,464563,459381,spending,499.73
q1_graph2,464563,595298,spending,1287.29
q1_graph2,464563,466907,spending,275.05
q1_graph2,464563,606730,spending,832.72
q1_graph2,464563,589943,spending,824.99
q1_graph2,464563,577992,spending,2432.58
q1_graph2,464563,537281,spending,419.41
q1_graph2,464563,523927,spending,2302.42
q1_graph2,464563,595581,spending,1479.93
q1_graph2,464563,642329,spending,498.09
q1_graph2,464563,503701,spending,2106.71
q1_graph2,464563,571970,spending,5.5
q1_graph2,464563,644226,spending,663.04
q1_graph2,464563,632961,spending,328.49
q1_graph2,464563,473173,spending,171.99
q1_graph2,464563,620120,spending,5338.67
q1_graph2,464563,575030,spending,5816.3
q1_graph2,464563,621924,spending,1513.56
q1_graph2,546626,567195,spending,1910.13
q1_graph2,546626,527449,spending,422.9
q1_graph2,546626,459381,spending,653.41
q1_graph2,546626,595298,spending,619.61
q1_graph2,546626,466907,spending,224.34
q1_graph2,546626,589943,spending,843.58
q1_graph2,546626,577992,spending,459.16
q1_graph2,546626,580426,spending,296.4
q1_graph2,546626,595581,spending,431.55
q1_graph2,546626,642329,spending,507.64
q1_graph2,546626,503701,spending,538.93
q1_graph2,546626,632961,spending,316.14
q1_graph2,546626,473173,spending,1389.58
q1_graph2,546626,620120,spending,1430.0
q1_graph2,546626,621924,spending,1403.88
q1_graph2,544615,567195,spending,1209.5
q1_graph2,544615,527449,spending,185.85
q1_graph2,544615,459381,spending,138.81
q1_graph2,544615,595298,spending,4226.85
q1_graph2,544615,466907,spending,292.64
q1_graph2,544615,589943,spending,497.49
q1_graph2,544615,537281,spending,441.68
q1_graph2,544615,523927,spending,1859.23
q1_graph2,544615,580426,spending,171.51
q1_graph2,544615,595581,spending,909.43
q1_graph2,544615,616315,spending,944.79
q1_graph2,544615,642329,spending,29.26
q1_graph2,544615,503701,spending,2483.79
q1_graph2,544615,571970,spending,133.2
q1_graph2,544615,632961,spending,458.4
q1_graph2,544615,473173,spending,964.83
q1_graph2,544615,620120,spending,687.54
q1_graph2,544615,621924,spending,16.56
q1_graph2,533141,527449,spending,212.89
q1_graph2,533141,459381,spending,179.11
q1_graph2,533141,595298,spending,886.18
q1_graph2,533141,466907,spending,558.24
q1_graph2,533141,589943,spending,1199.16
q1_graph2,533141,537281,spending,203.9
q1_graph2,533141,580426,spending,85.73
q1_graph2,533141,595581,spending,1197.33
q1_graph2,533141,616315,spending,757.71
q1_graph2,533141,642329,spending,292.42
q1_graph2,533141,503701,spending,2727.48
q1_graph2,533141,571970,spending,105.77
q1_graph2,533141,632961,spending,362.27
q1_graph2,533141,473173,spending,2263.32
q1_graph2,533141,621924,spending,2176.3
q1_graph2,471663,567195,spending,68.49
q1_graph2,471663,527449,spending,359.29
q1_graph2,471663,459381,spending,125.72
q1_graph2,471663,595298,spending,2279.98
q1_graph2,471663,466907,spending,235.75
q1_graph2,471663,589943,spending,1158.45
q1_graph2,471663,577992,spending,382.24
q1_graph2,471663,595581,spending,372.92
q1_graph2,471663,616315,spending,589.65
q1_graph2,471663,642329,spending,403.43
q1_graph2,471663,503701,spending,2341.83
q1_graph2,471663,632961,spending,401.77
q1_graph2,471663,473173,spending,1616.43
q1_graph2,471663,620120,spending,1252.03
q1_graph2,471663,575030,spending,67.22
q1_graph2,471663,621924,spending,194.61
q1_graph2,501047,503218,spending,629.48
q1_graph2,501047,567195,spending,929.07
q1_graph2,501047,527449,spending,137.84
q1_graph2,501047,459381,spending,591.71
q1_graph2,501047,595298,spending,2671.77
q1_graph2,501047,466907,spending,485.28
q1_graph2,501047,589943,spending,251.56
q1_graph2,501047,523927,spending,2970.58
q1_graph2,501047,580426,spending,282.3
q1_graph2,501047,595581,spending,826.02
q1_graph2,501047,616315,spending,737.78
q1_graph2,501047,642329,spending,269.63
q1_graph2,501047,503701,spending,2476.78
q1_graph2,501047,632961,spending,26.77
q1_graph2,501047,473173,spending,1144.8
q1_graph2,501047,575030,spending,4418.43
q1_graph2,534449,630626,spending,1185.68
q1_graph2,534449,527449,spending,216.81
q1_graph2,534449,459381,spending,813.87
q1_graph2,534449,595298,spending,3004.24
q1_graph2,534449,466907,spending,322.32
q1_graph2,534449,589943,spending,665.7
q1_graph2,534449,537281,spending,10.19
q1_graph2,534449,595581,spending,605.53
q1_graph2,534449,616315,spending,7.18
q1_graph2,534449,503701,spending,2109.64
q1_graph2,534449,473173,spending,198.29
q1_graph2,534449,620120,spending,285.36
q1_graph2,534449,575030,spending,395.95
q1_graph2,472522,630626,spending,2352.91
q1_graph2,472522,567195,spending,518.51
q1_graph2,472522,527449,spending,149.26
q1_graph2,472522,459381,spending,72.22
q1_graph2,472522,595298,spending,751.42
q1_graph2,472522,466907,spending,622.66
q1_graph2,472522,606730,spending,627.2
q1_graph2,472522,589943,spending,132.09
q1_graph2,472522,580426,spending,436.19
q1_graph2,472522,595581,spending,233.23
q1_graph2,472522,616315,spending,2178.34
q1_graph2,472522,642329,spending,1014.78
q1_graph2,472522,503701,spending,3103.23
q1_graph2,472522,571970,spending,222.45
q1_graph2,472522,473173,spending,152.82
q1_graph2,472522,575030,spending,693.4
q1_graph2,472522,621924,spending,1990.33
q1_graph2,477138,567195,spending,245.84
q1_graph2,477138,527449,spending,323.7
q1_graph2,477138,459381,spending,298.45
q1_graph2,477138,595298,spending,348.78
q1_graph2,477138,466907,spending,185.98
q1_graph2,477138,577992,spending,1048.98
q1_graph2,477138,537281,spending,194.3
q1_graph2,477138,523927,spending,420.67
q1_graph2,477138,580426,spending,309.72
q1_graph2,477138,595581,spending,957.56
q1_graph2,477138,616315,spending,777.37
q1_graph2,477138,571970,spending,39.66
q1_graph2,477138,473173,spending,330.35
q1_graph2,475811,527449,spending,119.59
q1_graph2,475811,459381,spending,434.28
q1_graph2,475811,595298,spending,316.24
q1_graph2,475811,466907,spending,5.48
q1_graph2,475811,589943,spending,228.28
q1_graph2,475811,537281,spending,265.86
q1_graph2,475811,523927,spending,1201.2
q1_graph2,475811,595581,spending,102.41
q1_graph2,475811,616315,spending,723.1
q1_graph2,475811,642329,spending,39.47
q1_graph2,475811,632961,spending,116.78
q1_graph2,475811,473173,spending,121.89
q1_graph2,475811,575030,spending,2365.02
q1_graph2,590265,567195,spending,384.7
q1_graph2,590265,527449,spending,279.16
q1_graph2,590265,459381,spending,856.28
q1_graph2,590265,595298,spending,643.53
q1_graph2,590265,466907,spending,494.53
q1_graph2,590265,589943,spending,276.79
q1_graph2,590265,577992,spending,438.82
q1_graph2,590265,537281,spending,489.27
q1_graph2,590265,523927,spending,1117.11
q1_graph2,590265,580426,spending,155.39
q1_graph2,590265,616315,spending,487.37
q1_graph2,590265,642329,spending,357.9
q1_graph2,590265,503701,spending,411.14
q1_graph2,590265,632961,spending,141.13
q1_graph2,590265,473173,spending,1069.34
q1_graph2,590265,575030,spending,12740.8
q1_graph2,590265,621924,spending,1592.1
q1_graph2,653390,567195,spending,127.56
q1_graph2,653390,527449,spending,358.62
q1_graph2,653390,459381,spending,431.14
q1_graph2,653390,595298,spending,1064.83
q1_graph2,653390,466907,spending,99.86
q1_graph2,653390,606730,spending,509.25
q1_graph2,653390,589943,spending,890.84
q1_graph2,653390,577992,spending,336.03
q1_graph2,653390,537281,spending,548.16
q1_graph2,653390,523927,spending,948.67
q1_graph2,653390,580426,spending,415.63
q1_graph2,653390,595581,spending,331.71
q1_graph2,653390,616315,spending,113.71
q1_graph2,653390,642329,spending,251.39
q1_graph2,653390,503701,spending,1492.32
q1_graph2,653390,571970,spending,164.8
q1_graph2,653390,473173,spending,1763.26
q1_graph2,653390,620120,spending,31.08
q1_graph2,653390,621924,spending,2228.22
q1_graph2,573870,527449,spending,241.38
q1_graph2,573870,459381,spending,620.7
q1_graph2,573870,595298,spending,414.28
q1_graph2,573870,466907,spending,257.91
q1_graph2,573870,577992,spending,1416.17
q1_graph2,573870,537281,spending,20.72
q1_graph2,573870,523927,spending,639.76
q1_graph2,573870,580426,spending,99.74
q1_graph2,573870,595581,spending,481.03
q1_graph2,573870,616315,spending,435.73
q1_graph2,573870,642329,spending,184.64
q1_graph2,573870,503701,spending,746.46
q1_graph2,573870,632961,spending,274.71
q1_graph2,573870,473173,spending,415.5
q1_graph2,573870,620120,spending,351.06
q1_graph2,573870,575030,spending,1170.2
q1_graph2,645210,630626,spending,4792.16
q1_graph2,645210,527449,spending,278.77
q1_graph2,645210,459381,spending,713.63
q1_graph2,645210,595298,spending,1592.06
q1_graph2,645210,466907,spending,550.46
q1_graph2,645210,589943,spending,355.15
q1_graph2,645210,577992,spending,157.68
q1_graph2,645210,537281,spending,418.13
q1_graph2,645210,523927,spending,1223.88
q1_graph2,645210,580426,spending,37.94
q1_graph2,645210,595581,spending,311.95
q1_graph2,645210,616315,spending,2090.93
q1_graph2,645210,642329,spending,408.57
q1_graph2,645210,503701,spending,1135.98
q1_graph2,645210,632961,spending,1024.9
q1_graph2,645210,473173,spending,427.59
q1_graph2,645210,620120,spending,1480.23
q1_graph2,645210,575030,spending,6687.72
q1_graph2,639051,630626,spending,9218.86
q1_graph2,639051,567195,spending,13536.0
q1_graph2,639051,527449,spending,131.53
q1_graph2,639051,459381,spending,504.52
q1_graph2,639051,595298,spending,363.71
q1_graph2,639051,466907,spending,628.37
q1_graph2,639051,589943,spending,3250.02
q1_graph2,639051,577992,spending,3604.06
q1_graph2,639051,537281,spending,74.73
q1_graph2,639051,580426,spending,1281.5
q1_graph2,639051,595581,spending,4821.65
q1_graph2,639051,642329,spending,3029.73
q1_graph2,639051,503701,spending,1839.38
q1_graph2,639051,473173,spending,2175.3
q1_graph2,639051,620120,spending,47680.0
q1_graph2,639051,575030,spending,11164.1
q1_graph2,582851,640784,spending,339.98
q1_graph2,582851,630626,spending,5865.03
q1_graph2,582851,536346,spending,1010.5
q1_graph2,582851,520660,spending,1548.47
q1_graph2,582851,567195,spending,2519.64
q1_graph2,582851,527449,spending,59.25
q1_graph2,582851,459381,spending,592.99
q1_graph2,582851,595298,spending,918.16
q1_graph2,582851,466907,spending,274.5
q1_graph2,582851,589943,spending,1765.12
q1_graph2,582851,577992,spending,26.02
q1_graph2,582851,537281,spending,687.27
q1_graph2,582851,580426,spending,674.77
q1_graph2,582851,595581,spending,1318.01
q1_graph2,582851,642329,spending,650.69
q1_graph2,582851,503701,spending,1331.52
q1_graph2,582851,644226,spending,127.16
q1_graph2,582851,632961,spending,629.85
q1_graph2,582851,473173,spending,945.16
q1_graph2,582851,620120,spending,4056.11
q1_graph2,582851,575030,spending,3336.95
q1_graph2,541017,503218,spending,823.05
q1_graph2,541017,630626,spending,3583.08
q1_graph2,541017,536346,spending,21.36
q1_graph2,541017,520660,spending,2432.0
q1_graph2,541017,567195,spending,6094.45
q1_graph2,541017,527449,spending,276.94
q1_graph2,541017,459381,spending,635.57
q1_graph2,541017,595298,spending,3947.64
q1_graph2,541017,466907,spending,820.82
q1_graph2,541017,606730,spending,729.14
q1_graph2,541017,589943,spending,3067.24
q1_graph2,541017,577992,spending,195.49
q1_graph2,541017,523927,spending,1935.69
q1_graph2,541017,595581,spending,3866.28
q1_graph2,541017,616315,spending,3532.11
q1_graph2,541017,642329,spending,484.08
q1_graph2,541017,571970,spending,180.92
q1_graph2,541017,644226,spending,1529.05
q1_graph2,541017,632961,spending,431.03
q1_graph2,541017,473173,spending,642.78
q1_graph2,541017,620120,spending,3517.98
q1_graph2,541017,575030,spending,8084.37
q1_graph2,541017,621924,spending,1292.87
q1_graph2,563211,630626,spending,4267.76
q1_graph2,563211,536346,spending,464.86
q1_graph2,563211,567195,spending,5301.34
q1_graph2,563211,527449,spending,96.34
q1_graph2,563211,459381,spending,325.71
q1_graph2,563211,595298,spending,2348.19
q1_graph2,563211,466907,spending,801.11
q1_graph2,563211,589943,spending,1121.43
q1_graph2,563211,577992,spending,2947.72
q1_graph2,563211,537281,spending,855.53
q1_graph2,563211,523927,spending,2739.3
q1_graph2,563211,580426,spending,908.48
q1_graph2,563211,595581,spending,820.14
q1_graph2,563211,642329,spending,1218.25
q1_graph2,563211,503701,spending,2401.99
q1_graph2,563211,644226,spending,286.6
q1_graph2,563211,632961,spending,212.56
q1_graph2,563211,473173,spending,2758.33
q1_graph2,563211,620120,spending,6505.41
q1_graph2,563211,575030,spending,855.88
q1_graph2,527597,640784,spending,440.68
q1_graph2,527597,630626,spending,3860.15
q1_graph2,527597,536346,spending,401.15
q1_graph2,527597,520660,spending,1609.38
q1_graph2,527597,567195,spending,2346.63
q1_graph2,527597,527449,spending,202.12
q1_graph2,527597,459381,spending,680.91
q1_graph2,527597,595298,spending,548.87
q1_graph2,527597,466907,spending,755.8
q1_graph2,527597,577992,spending,273.8
q1_graph2,527597,537281,spending,385.1
q1_graph2,527597,523927,spending,406.02
q1_graph2,527597,580426,spending,167.01
q1_graph2,527597,595581,spending,352.52
q1_graph2,527597,642329,spending,412.29
q1_graph2,527597,503701,spending,761.27
q1_graph2,527597,644226,spending,981.94
q1_graph2,527597,632961,spending,207.22
q1_graph2,527597,473173,spending,820.07
q1_graph2,527597,620120,spending,1277.46
q1_graph2,527597,621924,spending,273.83
q1_graph3,610497,640784,spending,271.92
q1_graph3,610497,630626,spending,961.13
q1_graph3,610497,567195,spending,2020.36
q1_graph3,610497,527449,spending,164.35
q1_graph3,610497,459381,spending,516.88
q1_graph3,610497,595298,spending,707.62
q1_graph3,610497,466907,spending,382.9
q1_graph3,610497,589943,spending,299.92
q1_graph3,610497,537281,spending,476.32
q1_graph3,610497,523927,spending,191.06
q1_graph3,610497,580426,spending,180.33
q1_graph3,610497,616315,spending,365.16
q1_graph3,610497,503701,spending,1626.32
q1_graph3,610497,632961,spending,196.78
q1_graph3,610497,473173,spending,91.95
q1_graph3,610497,620120,spending,119.2
q1_graph3,610497,575030,spending,3200.7
q1_graph3,578531,640784,spending,127.15
q1_graph3,578531,503218,spending,794.95
q1_graph3,578531,630626,spending,5216.01
q1_graph3,578531,567195,spending,4032.44
q1_graph3,578531,527449,spending,112.79
q1_graph3,578531,459381,spending,564.37
q1_graph3,578531,595298,spending,3687.96
q1_graph3,578531,466907,spending,604.91
q1_graph3,578531,606730,spending,1122.89
q1_graph3,578531,589943,spending,1464.95
q1_graph3,578531,577992,spending,4967.63
q1_graph3,578531,537281,spending,951.82
q1_graph3,578531,523927,spending,1875.25
q1_graph3,578531,580426,spending,765.2
q1_graph3,578531,616315,spending,94.12
q1_graph3,578531,642329,spending,842.49
q1_graph3,578531,503701,spending,2131.32
q1_graph3,578531,632961,spending,779.39
q1_graph3,578531,473173,spending,979.19
q1_graph3,578531,620120,spending,6814.56
q1_graph3,578531,575030,spending,3994.14
q1_graph3,578531,621924,spending,1367.71
q1_graph3,657076,640784,spending,983.51
q1_graph3,657076,630626,spending,4887.83
q1_graph3,657076,527449,spending,384.3
q1_graph3,657076,459381,spending,595.71
q1_graph3,657076,595298,spending,2596.98
q1_graph3,657076,466907,spending,458.72
q1_graph3,657076,589943,spending,1950.69
q1_graph3,657076,537281,spending,530.82
q1_graph3,657076,523927,spending,1922.91
q1_graph3,657076,580426,spending,501.28
q1_graph3,657076,616315,spending,1384.47
q1_graph3,657076,642329,spending,719.92
q1_graph3,657076,503701,spending,180.6
q1_graph3,657076,473173,spending,242.37
q1_graph3,657076,620120,spending,5823.53
q1_graph3,657076,575030,spending,7256.03
q1_graph3,657076,621924,spending,1257.76
q1_graph3,478754,630626,spending,6376.02
q1_graph3,478754,527449,spending,334.0
q1_graph3,478754,459381,spending,546.44
q1_graph3,478754,595298,spending,1567.57
q1_graph3,478754,466907,spending,1232.64
q1_graph3,478754,589943,spending,1763.76
q1_graph3,478754,577992,spending,179.32
q1_graph3,478754,523927,spending,904.42
q1_graph3,478754,616315,spending,671.78
q1_graph3,478754,642329,spending,885.78
q1_graph3,478754,571970,spending,132.51
q1_graph3,478754,632961,spending,105.23
q1_graph3,478754,473173,spending,2312.74
q1_graph3,478754,620120,spending,2277.9
q1_graph3,478754,621924,spending,611.39
q1_graph3,575295,630626,spending,1131.09
q1_graph3,575295,527449,spending,516.47
q1_graph3,575295,459381,spending,173.64
q1_graph3,575295,595298,spending,1609.94
q1_graph3,575295,466907,spending,429.42
q1_graph3,575295,577992,spending,2117.18
q1_graph3,575295,537281,spending,277.44
q1_graph3,575295,523927,spending,1211.81
q1_graph3,575295,595581,spending,1191.34
q1_graph3,575295,616315,spending,2.91
q1_graph3,575295,642329,spending,280.94
q1_graph3,575295,571970,spending,60.24
q1_graph3,575295,632961,spending,281.97
q1_graph3,575295,473173,spending,2150.02
q1_graph3,575295,620120,spending,1213.18
q1_graph3,575295,575030,spending,5529.22
q1_graph3,575295,621924,spending,1638.18
q1_graph3,568284,630626,spending,5053.94
q1_graph3,568284,567195,spending,1147.37
q1_graph3,568284,527449,spending,285.7
